,B0,E,Eh,El,Th,Tl,aic,bic,chisqr,id
0,,,,,,,,,,642
0,4.6846388792332835e-07,0.5461140213322947,5.137649398615959,-0.002639891693731998,5.137649398615959,5.137649398615959,-69.56504459918627,-69.88958370485439,6.0902332749053376e-05,643
0,,,,,,,,,,644
0,,,,,,,,,,646
0,0.00026822098884460337,0.4217069138884161,3.8778963607699346,-6.993068441661948e-05,3.8778963607699346,3.8778963607699346,-15.766194371903755,-17.015637556535424,0.05866338024361699,661
0,,,,,,,,,,662
0,,,,,,,,,,663
0,,,,,,,,,,664
0,,,,,,,,,,665
0,,,,,,,,,,666
0,,,,,,,,,,667
0,,,,,,,,,,668
0,163.91447090031625,0.13422916725658565,-2.6260497577664386,0.00023424805404955893,-2.6260497577664386,-2.6260497577664386,-22.1347486585478,-20.951401194530483,0.202801973994146,669
0,206.26688797469123,-0.013848580280565095,8.823593753871468e-06,-24.802737849378126,8.823593753871468e-06,8.823593753871468e-06,-57.91372919039054,-56.730381726373224,0.003806795366505531,670
0,,,,,,,,,,671
0,191.31306529636075,0.13993039390674802,3.175977070259497,2.1608902738199793e-05,3.175977070259497,3.175977070259497,-23.345130353495172,-22.161782889477855,0.17728225976985945,672
0,188.02809472169983,0.1297138984627616,-2.5393928606742406,8.366201734332175e-06,-2.5393928606742406,-2.5393928606742406,-23.813176367499445,-22.629828903482128,0.1682983063232472,673
0,300.72484397188043,-0.0027424891326574773,-1.714946663667212e-05,-0.0005860763258305717,-1.714946663667212e-05,-1.714946663667212e-05,-56.135872855584395,-54.95252539156708,0.004638204438156591,674
0,,,,,,,,,,675
0,,,,,,,,,,676
0,0.00022535021363761322,1.8184992783125202,-0.000546426396888793,1.3537272139917116,-0.000546426396888793,-0.000546426396888793,-52.288698113234204,-51.10535064921689,0.007112054612251383,677
0,,,,,,,,,,679
0,4.0157721923569824e-07,1.5667487930975172,-30.73505806422963,6.03497152543035,-30.73505806422963,-30.73505806422963,238.19954443885976,264.9307358189005,907.649439681571,680
0,7.061037894077556e-05,3.4834645767818224,11.69596953624167,3.1401517620526715,11.69596953624167,11.69596953624167,2.0368315716290795,26.87613888498661,454.14303635673156,681
0,,,,,,,,,,682
0,,,,,,,,,,683
0,1.9414122776294756e-07,1.9030377489630874,6.487719750052869,-0.0011886192251278904,6.487719750052869,6.487719750052869,172.30675205258348,198.6077918618875,776.1106245287275,684
0,,,,,,,,,,685
0,,,,,,,,,,686
0,,,,,,,,,,687
0,,,,,,,,,,688
0,,,,,,,,,,689
0,,,,,,,,,,690
0,,,,,,,,,,691
0,,,,,,,,,,692
0,,,,,,,,,,693
0,,,,,,,,,,702
0,,,,,,,,,,703
0,6.543777649941502e-06,0.03869030871343744,-1.2569599650658312e-05,8.856642048887354e-05,-1.2569599650658312e-05,-1.2569599650658312e-05,-9.810098646225757,-11.059541830857427,0.15830100367039218,713
0,,,,,,,,,,716
0,6.683306843846096e-06,0.02556727450526357,-0.0005120816943158505,-0.00034129512683958016,-0.0005120816943158505,-0.0005120816943158505,-8.495317564712252,-9.744760749343921,0.19708369523518596,718
0,4.076048955187849e-06,0.05842905730069946,3.158090068080718,-6.084684799197709e-05,3.158090068080718,3.158090068080718,-7.305292039011313,-8.554735223642982,0.24031872786124492,719
0,,,,,,,,,,720
0,,,,,,,,,,721
0,,,,,,,,,,722
0,,,,,,,,,,723
0,,,,,,,,,,724
0,,,,,,,,,,725
0,,,,,,,,,,726
0,,,,,,,,,,727
0,,,,,,,,,,728
0,,,,,,,,,,729
0,,,,,,,,,,730
0,,,,,,,,,,731
0,,,,,,,,,,732
0,,,,,,,,,,733
0,5.132697519981866e-07,2.2803624010280705,-0.002434023995382523,2.054558798795873,-0.002434023995382523,-0.002434023995382523,-21.831259387197072,-19.443887750406848,0.5077968756737289,734
0,1.4588603161826296e-06,0.4185758374978707,-0.0003917846205024971,6.263616999319095,-0.0003917846205024971,-0.0003917846205024971,-2.012877064116344,0.8965628346116592,3.732830878446351,735
0,,,,,,,,,,736
0,1.7175510573147198e-07,2.9091709703801967,-0.0003465765762932591,2.897457758125335,-0.0003465765762932591,-0.0003465765762932591,-27.889941538242788,-24.980501639514785,0.4320322049308574,737
0,,,,,,,,,,738
0,,,,,,,,,,739
0,3.1058459389965745e-05,0.09886630065031611,4.203131704930434,0.0011249269913858216,4.203131704930434,4.203131704930434,-15.732380121602475,-14.549032657585158,0.4130647198124079,740
0,,,,,,,,,,741
0,,,,,,,,,,746
0,2.667479982111591e-18,0.681115363772502,4.43020680706577,-6.552995888335656,4.43020680706577,4.43020680706577,-13.334131037427,-13.65867014309512,0.187635987887244,747
0,,,,,,,,,,748
0,2.276340603596097e-17,18.752971535037826,23.919561097749533,18.341979841398658,23.919561097749533,23.919561097749533,-38.23706003165867,-39.486503216290345,0.0013863458623881914,749
0,,,,,,,,,,750
0,,,,,,,,,,751
0,,,,,,,,,,752
0,,,,,,,,,,753
0,,,,,,,,,,754
0,,,,,,,,,,757
0,,,,,,,,,,758
0,,,,,,,,,,759
0,,,,,,,,,,760
0,,,,,,,,,,761
0,,,,,,,,,,762
0,,,,,,,,,,763
0,,,,,,,,,,764
0,,,,,,,,,,775
0,,,,,,,,,,789
0,,,,,,,,,,793
0,,,,,,,,,,794
0,,,,,,,,,,801
0,,,,,,,,,,802
0,,,,,,,,,,803
0,,,,,,,,,,804
0,3.9826121852314e-05,0.08738810878036063,-2.9427460078077656,-0.00010639731713478784,-2.9427460078077656,-2.9427460078077656,-1.2860160564361696,-2.535459241067839,0.6553560913352563,805
0,,,,,,,,,,806
0,,,,,,,,,,807
0,,,,,,,,,,809
0,,,,,,,,,,810
0,,,,,,,,,,811
0,,,,,,,,,,813
0,,,,,,,,,,814
0,,,,,,,,,,815
0,116548.6369863605,-1.4530258834858594,9.440229558468126,-1.7692896365547852,9.440229558468126,9.440229558468126,-38.15027906799843,-36.33476851003416,0.06637446804727662,816
0,,,,,,,,,,817
0,4.922044123503514e-05,0.05816204794179105,1.282067951782057,0.0003633930299726848,1.282067951782057,1.282067951782057,-31.512697589807317,-31.83723669547544,0.01397913376375768,818
0,4.52124287181239e-05,0.12246282022831116,2.393257585041288e-06,2.446240544450664,2.393257585041288e-06,2.393257585041288e-06,-12.464392404156165,-12.788931509824286,0.2124596796300749,819
0,5.8763413919204006e-05,0.11104336349772413,1.2571599440509362,-0.0002048375908682422,1.2571599440509362,1.2571599440509362,-27.161664647118428,-27.48620375278655,0.02602719380527936,821
0,,,,,,,,,,822
0,5.8995387109676664e-05,0.1461583638936304,3.2601009542428394,-0.00072320151034415,3.2601009542428394,3.2601009542428394,-6.481192297848512,-6.805731403516633,0.4994438102522274,823
0,1.032329639302473e-05,0.0774594684494485,-2.5894567807605613,3.6392673850903687,-2.5894567807605613,-2.5894567807605613,-84.48451996933295,-81.57508007060494,0.003866250849190653,825
0,,,,,,,,,,826
0,,,,,,,,,,828
0,,,,,,,,,,830
0,,,,,,,,,,833
0,3.940638554590365e-05,0.317707664191734,1.9933211901465804,-22.040629900726717,1.9933211901465804,1.9933211901465804,-50.99323963319542,-52.24268281782709,0.00016540495750983302,835
0,,,,,,,,,,836
0,,,,,,,,,,837
0,,,,,,,,,,838
0,,,,,,,,,,839
0,0.016364472727500225,0.4901494687648011,3.285614015694002,-27.15305094929731,3.285614015694002,3.285614015694002,-47.6915513571852,-48.01609046285332,0.001385832370210999,840
0,,,,,,,,,,841
0,,,,,,,,,,885
0,,,,,,,,,,886
0,,,,,,,,,,887
0,,,,,,,,,,888
0,,,,,,,,,,897
0,,,,,,,,,,899
0,,,,,,,,,,900
0,,,,,,,,,,901
0,1.742235732173593e-05,0.23254464144737289,25.287645516998744,0.9798643369069935,25.287645516998744,25.287645516998744,-51.91528442553157,-53.16472761016324,0.0001418432568499015,902
0,,,,,,,,,,905
0,,,,,,,,,,908
0,,,,,,,,,,910
0,,,,,,,,,,912
0,,,,,,,,,,916
0,,,,,,,,,,917
0,,,,,,,,,,918
0,,,,,,,,,,919
0,,,,,,,,,,920
0,,,,,,,,,,921
0,,,,,,,,,,922
0,,,,,,,,,,923
0,,,,,,,,,,924
0,,,,,,,,,,925
0,,,,,,,,,,926
0,,,,,,,,,,927
0,6.816200297965706e-06,0.49747829948084626,1.1183208353471497,-43.948166427717275,1.1183208353471497,1.1183208353471497,-49.30569448726058,-46.91832285047036,0.04177949205290951,928
0,,,,,,,,,,929
0,1.669944197883323e-05,0.5259286924595439,1.0155632633683385,0.37219054675194224,1.0155632633683385,1.0155632633683385,-44.89926341302634,-43.71591594900902,0.016164855581174215,930
0,4.8570291880294806e-05,0.12062184335872651,-0.00033537059260878196,0.0004810592635024695,-0.00033537059260878196,-0.00033537059260878196,-2.334235347864638,-3.5836785324963074,0.5503065703462783,931
0,,,,,,,,,,932
0,,,,,,,,,,933
0,1.2392505778037842e-05,0.20889099431498087,2.516776712426726,-5.708980698397786,2.516776712426726,2.516776712426726,-18.23097434887765,-19.480417533509318,0.038900963672800236,934
0,2.3543740827206846e-05,1.1348814287444176,0.0016349013300643088,1.1366502773350242,0.0016349013300643088,0.0016349013300643088,-58.280700753514395,-57.09735328949708,0.003654696694099427,935
0,2.1903864247327146e-05,0.15597214639445553,-1.0822381254277924,4.97502189686266,-1.0822381254277924,-1.0822381254277924,-90.97715477669435,-88.58978313990413,0.0009456252090455521,936
0,,,,,,,,,,937
0,,,,,,,,,,938
0,7.973246978702427e-07,0.4589796375062873,-2.732353215893379,-2.352451477671051,-2.732353215893379,-2.732353215893379,-52.59793123178417,-50.7824206738199,0.015651194638445453,939
0,,,,,,,,,,940
0,,,,,,,,,,941
0,1.553878147977391e-06,0.46139532418467705,-3.398252313083031,-2.073846628015136e-05,-3.398252313083031,-3.398252313083031,-56.13482371169249,-54.31931315372822,0.010988595923681174,942
0,,,,,,,,,,943
0,,,,,,,,,,944
0,0.0005101739837230541,20.711609326620568,21.698501123483744,20.412157359473007,21.698501123483744,21.698501123483744,-73.59969472434756,-71.21232308755734,0.004589908651747577,945
0,,,,,,,,,,946
0,,,,,,,,,,947
0,3.2693434950077535e-05,0.1365125747171043,14.277113063447986,-4.4174642126255665e-05,14.277113063447986,14.277113063447986,-27.639840633169236,-25.25246899637901,0.2994743215163343,948
0,,,,,,,,,,949
0,,,,,,,,,,950
0,,,,,,,,,,951
0,,,,,,,,,,952
0,0.0004848111691201271,-0.5910914535654169,79.94329398595177,-1.2381821498254604,79.94329398595177,79.94329398595177,-86.49791719630976,-81.86238486287107,0.033927441694934626,953
0,7.751655661420694e-05,-0.20078529407133147,3.882629867296391,-1.678701807523162,3.882629867296391,3.882629867296391,-64.48775192237883,-60.65340794468729,0.05934701096850121,954
0,,,,,,,,,,955
0,0.0007500766881860056,-0.4848835491796662,9.609597880820614,-0.9440354779966118,9.609597880820614,9.609597880820614,-108.41190058316842,-103.77636824972973,0.008624441565341045,956
0,0.000144371612309713,-0.15462909122809665,-1.648636027537605,27.717999188751694,-1.648636027537605,-1.648636027537605,-57.07773740734555,-57.402276513013675,0.0003625536654543616,957
0,7.563693562018042e-05,0.4182990483010031,-20.010829985561752,1.0601275988464114,-20.010829985561752,-20.010829985561752,-40.70624696983364,-40.22959771975463,0.011011233174722645,958
0,,,,,,,,,,959
0,0.0003942301566774859,15.683810033195364,16.01044316003112,15.2628675712161,16.01044316003112,16.01044316003112,-41.52571216219433,-41.04906291211532,0.009939162885660338,960
0,0.00011776591394068338,2.22214863464179,27.553955752881087,2.3216970940017476,27.553955752881087,27.553955752881087,-46.39999208805596,-46.72453119372408,0.0016666396530389844,961
0,,,,,,,,,,962
0,,,,,,,,,,963
0,5.501611800087028e-05,1.2004874285005784,2.6029339790588484,1.2975885380663508,2.6029339790588484,2.6029339790588484,-58.22799221665561,-57.751342966576594,0.0012320726020125722,964
0,,,,,,,,,,965
0,0.000409791050800988,-0.24404225570145308,-1.0674207092068773,3.57606050008782,-1.0674207092068773,-1.0674207092068773,-42.55209903870921,-42.075449788630195,0.008742397283816275,966
0,0.00020798576945655863,1.8112837479534416,5.8283831916070765,1.8453751336432525,5.8283831916070765,5.8283831916070765,-55.56937752830369,-55.89391663397181,0.00044973228733176726,967
0,,,,,,,,,,968
0,,,,,,,,,,969
0,7.64640795640752e-05,0.14791096956257838,1.5807129213776856,-22.925055187702284,1.5807129213776856,1.5807129213776856,-53.48310279795736,-53.80764190362548,0.0006058859311240661,970
0,9.215816273848032e-05,0.6158502261026805,-4.702219104732474,1.172560952489333,-4.702219104732474,-4.702219104732474,-35.47926010203872,-36.728703286670395,0.0021952693093848733,971
0,,,,,,,,,,972
0,0.012515657370026223,-0.2679648864936775,10.76202891503195,-0.905138442629355,10.76202891503195,10.76202891503195,-58.81656557052243,-55.42686942575321,0.055995790352582314,981
0,,,,,,,,,,982
0,0.007934704333977553,0.23651190742886716,-5.495681597407617,2.385785077980896,-5.495681597407617,-5.495681597407617,-66.12700025668458,-62.737304111915364,0.03191050882940758,983
0,,,,,,,,,,984
0,,,,,,,,,,985
0,0.04435673292641953,4.1969554982232875,4.452839606012367,3.131469518377554,4.452839606012367,4.452839606012367,-77.24057879594564,-73.85088265117642,0.013572487001158397,986
0,,,,,,,,,,987
0,,,,,,,,,,988
0,,,,,,,,,,989
0,,,,,,,,,,990
0,,,,,,,,,,1043
0,1.1024040677417418e-05,0.07554409493414722,-0.00010106282794893678,-0.00010009857790981079,-0.00010106282794893678,-0.00010106282794893678,-1.5715669572219877,-2.821010141853657,0.624897053648121,1046
0,,,,,,,,,,1048
0,,,,,,,,,,1049
0,,,,,,,,,,1050
0,,,,,,,,,,1051
0,,,,,,,,,,1052
0,,,,,,,,,,1053
0,2.1189668973384758e-05,0.13572049610626072,-0.00021947916507600678,2.5593839544303116,-0.00021947916507600678,-0.00021947916507600678,-35.45129444168552,-34.974645191606506,0.021237851025926485,1055
0,37320.293824565575,15.190090175652518,18.3758921034923,14.966588913395665,18.3758921034923,18.3758921034923,-34.25310222777828,-34.5776413334464,0.009450610999976405,1056
0,,,,,,,,,,1057
0,1.2803258751440685e-05,-0.6266307512303899,23.0698109053199,-1.252522050797043,23.0698109053199,23.0698109053199,-22.616555028181104,-23.865998212812773,0.01872929564769484,1058
0,7.517573953120741e-06,-0.6552970805558973,27.031275782594456,-1.479014200714031,27.031275782594456,27.031275782594456,-17.76408166871088,-19.01352485334255,0.042048952281492025,1059
0,,,,,,,,,,1060
0,,,,,,,,,,1061
0,,,,,,,,,,1062
0,2.1168636309908238e-05,0.060085058995714126,-3.681967012773224e-05,2.790128598191486,-3.681967012773224e-05,-3.681967012773224e-05,-14.649280287695387,-15.898723472327056,0.07066624603097287,1063
0,,,,,,,,,,1064
0,1.495234429819597e-06,0.07418163594652,-2.581842366568634,-1.6725697087033597e-05,-2.581842366568634,-2.581842366568634,-5.321935519062954,-6.571378703694624,0.3344627439478714,1065
0,,,,,,,,,,1066
0,,,,,,,,,,1067
0,,,,,,,,,,1068
0,,,,,,,,,,1069
0,4.538356862430524e-06,0.8057726356638182,2.561452556887967,0.0014364442947473821,2.561452556887967,2.561452556887967,-21.938289794853603,-22.262828900521725,0.05489039147276678,1073
0,,,,,,,,,,1074
0,,,,,,,,,,1075
0,8.724646970981842e-06,2.7270604695901337,5.690064160310194,2.1954319173269634,5.690064160310194,5.690064160310194,-24.190377813447817,-24.51491691911594,0.03978983408595063,1076
0,1.501055248963472e-05,0.8085357523407485,-24.564464180208784,0.9597797960723162,-24.564464180208784,-24.564464180208784,-45.00734325134847,-43.82399578733116,0.015971894856151803,1077
0,,,,,,,,,,1078
0,4.176090149582613e-05,1.1196841649419291,55.53388761635228,1.327967297447329,55.53388761635228,55.53388761635228,-39.95105623299514,-41.200499417626816,0.001041857706603644,1079
0,4.9135397864582686e-05,0.7554531774945344,25.47187695052063,1.3348742768577089,25.47187695052063,25.47187695052063,-20.74784895456731,-21.072388060235433,0.06506594484448211,1080
0,,,,,,,,,,1081
0,,,,,,,,,,1082
0,,,,,,,,,,1105
0,,,,,,,,,,1106
0,,,,,,,,,,1107
0,,,,,,,,,,1108
0,,,,,,,,,,1109
0,1.238089364763643e-07,3.0167989830706627,8.041761153102353,2.8019965475282334,8.041761153102353,8.041761153102353,-348.37557690002035,-349.625020084652,4.93511382306265e-26,1110
0,,,,,,,,,,1117
0,3.851823270436528e-06,3.2567713753967484,11.338619241848015,3.3786982461075916,11.338619241848015,11.338619241848015,-45.521172620782224,-42.61173272205422,0.09940782938788074,1120
0,,,,,,,,,,1121
0,,,,,,,,,,1122
0,,,,,,,,,,1123
0,,,,,,,,,,1124
0,4.009507487086572e-07,3.952601739671431,6.9734788742774345,3.8684011793802884,6.9734788742774345,6.9734788742774345,-49.1483543096968,-48.671705059617786,0.0038330181897418885,1125
0,,,,,,,,,,1126
0,,,,,,,,,,1127
0,,,,,,,,,,1128
0,,,,,,,,,,1129
0,2.901135526661174e-05,2.809864920595583,4.8685719862793855,2.7297154688092893,4.8685719862793855,4.8685719862793855,-82.06017843595686,-78.67048229118764,0.009368062474658441,1130
0,,,,,,,,,,1131
0,,,,,,,,,,1142
0,,,,,,,,,,1143
0,,,,,,,,,,1144
0,,,,,,,,,,1145
0,,,,,,,,,,1146
0,,,,,,,,,,1147
0,,,,,,,,,,1148
0,,,,,,,,,,1149
0,,,,,,,,,,1150
0,,,,,,,,,,1151
0,,,,,,,,,,1152
0,,,,,,,,,,1153
0,,,,,,,,,,1154
0,,,,,,,,,,1155
0,,,,,,,,,,1156
0,,,,,,,,,,1157
0,,,,,,,,,,1158
0,,,,,,,,,,1159
0,,,,,,,,,,1160
0,,,,,,,,,,1161
0,,,,,,,,,,1162
0,,,,,,,,,,1163
0,,,,,,,,,,1164
0,,,,,,,,,,1165
0,,,,,,,,,,1166
0,,,,,,,,,,1167
0,,,,,,,,,,1168
0,,,,,,,,,,1169
0,,,,,,,,,,1170
0,,,,,,,,,,1171
0,,,,,,,,,,1172
0,,,,,,,,,,1173
0,,,,,,,,,,1174
0,8.848542995551416e-06,0.04484069335369694,-0.0002938578945077075,0.00014802627163621167,-0.0002938578945077075,-0.0002938578945077075,-6.547226632763362,-7.796669817395031,0.2726830984590968,1175
0,2.0002495310258577e-05,0.05727480039693762,-7.788075558868536e-06,3.332081620142348,-7.788075558868536e-06,-7.788075558868536e-06,-11.836012698058028,-13.085455882689697,0.112938787138864,1178
0,3.0547347181413496e-06,1.9005015643216956,1.9859643756859304,4.288292146866175,1.9859643756859304,1.9859643756859304,-103.25383271895221,-99.864136574183,0.0018349646123987776,1180
0,,,,,,,,,,1181
0,,,,,,,,,,1182
0,,,,,,,,,,1183
0,3.004071525074554,-8.561923947273225e-05,-0.0005336180579051381,0.00027662096720949337,-0.0005336180579051381,-0.0005336180579051381,-354.9451663410793,-352.0357264423513,6.294958009076108e-13,1184
0,,,,,,,,,,1189
0,,,,,,,,,,1190
0,,,,,,,,,,1191
0,,,,,,,,,,1192
0,,,,,,,,,,1193
0,,,,,,,,,,1194
0,,,,,,,,,,1195
0,,,,,,,,,,1196
0,,,,,,,,,,1197
0,,,,,,,,,,1198
0,,,,,,,,,,1199
0,,,,,,,,,,1200
0,,,,,,,,,,1201
0,,,,,,,,,,1202
0,,,,,,,,,,1203
0,,,,,,,,,,1204
0,,,,,,,,,,1205
0,,,,,,,,,,1206
0,,,,,,,,,,1207
0,,,,,,,,,,1208
0,,,,,,,,,,1209
0,,,,,,,,,,1210
0,,,,,,,,,,1211
0,,,,,,,,,,1212
0,,,,,,,,,,1213
0,,,,,,,,,,1214
0,,,,,,,,,,1215
0,,,,,,,,,,1216
0,,,,,,,,,,1217
0,,,,,,,,,,1218
0,,,,,,,,,,1219
0,,,,,,,,,,1220
0,,,,,,,,,,1251
0,,,,,,,,,,1252
0,,,,,,,,,,1256
0,7.1388284053142795e-06,1.2474262420193074,1.4785027545889826,7.316236388371076,1.4785027545889826,1.4785027545889826,-87.06251719933749,-81.7202866519605,0.0733068355616422,1261
0,2.4795191613556167e-06,0.38837009949665635,1.5751916610400523,0.001709312622554379,1.5751916610400523,1.5751916610400523,-44.341974405597284,-38.9997438582203,0.7868340386197499,1262
0,,,,,,,,,,1263
0,,,,,,,,,,1264
0,,,,,,,,,,1265
0,,,,,,,,,,1266
0,,,,,,,,,,1267
0,4.232177428614931e-06,1.1523015974953614,-1762.251226780948,1.343641829308997,-1762.251226780948,-1762.251226780948,-73.68708007427513,-68.02044619927649,0.20900286049495573,1268
0,2.1144137094351343e-05,20.861559234423538,21.903800832239423,20.47804295895669,21.903800832239423,21.903800832239423,-35.1588138868197,-36.408257071451374,0.002315700963559407,1269
0,,,,,,,,,,1270
0,,,,,,,,,,1271
0,,,,,,,,,,1272
0,,,,,,,,,,1273
0,1.0871391678516684e-06,0.05978962594305204,5.687748707124105,-5.164280900311668,5.687748707124105,5.687748707124105,-51.71909934592491,-47.470798139311654,0.214404737111568,1274
0,,,,,,,,,,1275
0,7.186978555528658e-05,-0.23899205791231035,-0.8127540450287554,-0.8125969823102845,-0.8127540450287554,-0.8127540450287554,-69.08948607630614,-67.27397551834187,0.003008350026003802,1276
0,,,,,,,,,,1277
0,,,,,,,,,,1278
0,1.2287899343747537e-05,0.49399166459897315,0.7420304883403989,-0.001372167178276227,0.7420304883403989,0.7420304883403989,-66.26994045775007,-64.4544298997858,0.003988225225076753,1279
0,,,,,,,,,,1280
0,,,,,,,,,,1281
0,,,,,,,,,,1282
0,,,,,,,,,,1283
0,,,,,,,,,,1284
0,,,,,,,,,,1285
0,,,,,,,,,,1286
0,,,,,,,,,,1287
0,,,,,,,,,,1288
0,,,,,,,,,,1289
0,1.0393960581216415e-08,27.46423246333961,28.826466321897964,27.083968340010287,28.826466321897964,28.826466321897964,-50.45894987003324,-42.91037064190434,2.353325031943121,1290
0,,,,,,,,,,1291
0,,,,,,,,,,1292
0,,,,,,,,,,1293
0,7.720515344872416e-07,9.383178857973492,11.206991262558642,8.839347210461955,11.206991262558642,11.206991262558642,-44.33765944085144,-37.26933645876376,2.294812988375789,1294
0,,,,,,,,,,1295
0,,,,,,,,,,1296
0,8.412427542677382e-06,0.37174804849687837,1.9975804615716068,0.00011896499351794591,1.9975804615716068,1.9975804615716068,-6.239956137614076,0.30629858253582043,9.601828393662634,1297
0,,,,,,,,,,1298
0,8.420707009084016e-06,0.18684246892463427,2.4565221529713863,-71.73893681582193,2.4565221529713863,2.4565221529713863,-101.28192434617971,-92.48750892938135,0.928370636623883,1299
0,4.866411603343169e-12,45.41057577336957,47.47366851201481,45.04308683132808,47.47366851201481,47.47366851201481,-42.545615487439534,-35.477292505351855,2.4727227011559143,1300
0,,,,,,,,,,1301
0,1.034049507238642e-11,42.67216554191621,44.7377357212177,42.29983329260578,44.7377357212177,44.7377357212177,-42.30830718687123,-35.23998420478355,2.4972938798937028,1302
0,,,,,,,,,,1305
0,,,,,,,,,,1306
0,,,,,,,,,,1307
0,,,,,,,,,,1308
0,1.957302098327671e-06,0.1089687846789766,-2.076535022891188,2.2243123782470246e-05,-2.076535022891188,-2.076535022891188,-3.7670518348173587,-4.09159094048548,0.735999509019049,1309
0,,,,,,,,,,1311
0,1.6983382020358032e-06,0.49539736403902906,-0.00015277100534981985,-3.815099732015791e-05,-0.00015277100534981985,-0.00015277100534981985,-29.694132457600688,-30.943575642232357,0.0057574385057991995,1312
0,1.984447099003855e-07,1.0700384882073062,-0.0006062127789090154,1.0980693585380594,-0.0006062127789090154,-0.0006062127789090154,-39.28122146093871,-40.53066464557038,0.0011649107850398824,1313
0,4.3095491560489997e-07,2.7963750082705863,23.65234650066138,2.25668464239723,23.65234650066138,23.65234650066138,-441.05237007240834,-423.84716336967483,3.984915944831933,1314
0,,,,,,,,,,1315
0,,,,,,,,,,1316
0,3.4158193914793018e-06,0.6886508441848621,4.256070093818473,0.19972599962647322,4.256070093818473,4.256070093818473,-394.8642102262121,-382.71210008180117,0.03916073725608314,1317
0,,,,,,,,,,1318
0,,,,,,,,,,1319
0,,,,,,,,,,1320
0,,,,,,,,,,1337
0,2.5176460989524902e-06,1.4283441894487765,0.002068441378318238,0.9840318764654431,0.002068441378318238,0.002068441378318238,-52.639993702260284,-50.82448314429601,0.015585500107777187,1338
0,,,,,,,,,,1363
0,,,,,,,,,,1364
0,,,,,,,,,,1365
0,,,,,,,,,,1366
0,,,,,,,,,,1367
0,,,,,,,,,,1368
0,,,,,,,,,,1369
0,7.586202607866786e-07,0.9367981219243101,36.3528849530251,1.3746215180946435,36.3528849530251,36.3528849530251,-49.72852194117436,-50.05306104684248,0.001035935777128267,1370
0,,,,,,,,,,1371
0,9.555155174124561e-06,0.16346003936339915,2.823068607151977,-4.059182892855483,2.823068607151977,2.823068607151977,-35.480274067245745,-35.80481317291387,0.00793092070320853,1372
0,,,,,,,,,,1373
0,1.3892321835393757e-05,0.39657144996634985,3.8079842955952814,-3.2903830869936864e-05,3.8079842955952814,3.8079842955952814,-6.659657110850276,-7.909100295481945,0.26762102566229784,1374
0,1.2555331971000986e-05,0.5042743960389645,2.7539506737743844,-2.780900604855725e-05,2.7539506737743844,2.7539506737743844,-13.911421337286434,-15.160864521918104,0.07991347807395424,1375
0,4.892822322978125e-08,1.9753941859763442,-0.0013900073745759796,1.1573749146685266,-0.0013900073745759796,-0.0013900073745759796,-59.037753848755855,-52.77061922241532,0.7130328793393235,1378
0,4.753162655809085e-06,0.12271637707882078,-1.819101956729124,7.524159653859007e-06,-1.819101956729124,-1.819101956729124,-11.937281595405715,-10.12177103744144,0.9128870979518452,1379
0,,,,,,,,,,1380
0,1.5036100630411074e-06,0.16768527682582632,-2.1251797152482843,0.00013796965674472034,-2.1251797152482843,-2.1251797152482843,-9.230468105089557,-8.753818855010543,0.5630611898193434,1381
0,,,,,,,,,,1382
0,2.525950786312719e-06,0.03885525476315874,-1.7060382947137207,9.837013425716604e-07,-1.7060382947137207,-1.7060382947137207,-11.147330323921253,-9.963982859903936,0.6874947992408628,1383
0,,,,,,,,,,1384
0,1.478206801455113e-06,0.563111049219297,10.368460338900286,0.0001853190569337023,10.368460338900286,10.368460338900286,-68.43608522410888,-59.1039968551724,3.51547340634981,1385
0,,,,,,,,,,1386
0,,,,,,,,,,1387
0,,,,,,,,,,1388
0,1.7566889915755672e-06,0.7104344369469008,25.01650501504517,-0.0011058240620176849,25.01650501504517,25.01650501504517,-83.73362865593172,-74.06812118006638,2.782980688889096,1389
0,,,,,,,,,,1390
0,2.1179075864305223e-05,13.23175604433816,13.304342183954418,12.352616460431285,13.304342183954418,13.304342183954418,-86.36225175091505,-78.1584767709962,0.9757918785212032,1391
0,,,,,,,,,,1392
0,,,,,,,,,,1393
0,,,,,,,,,,1394
0,1.327272341275127e-06,0.51160061462119,-94.36397594653812,4.890231308563595,-94.36397594653812,-94.36397594653812,-30.99264602284572,-25.650415475468733,1.651842651511856,1395
0,,,,,,,,,,1396
0,1.6091470035637116e-06,0.8539321009112466,4.44049577198059,0.39900621255447855,4.44049577198059,4.44049577198059,-69.73955369233873,-66.83011379361074,0.013210770639377815,1402
0,,,,,,,,,,1403
0,7.448414569446473e-07,0.6049627254284481,2.7177878905008335,0.12630827412322898,2.7177878905008335,2.7177878905008335,-52.66429234950647,-50.848781791542194,0.0155476754238928,1404
0,,,,,,,,,,1405
0,7.126652893474471e-06,0.9728791327119253,6.327567140542842,0.6530590986343379,6.327567140542842,6.327567140542842,-24.32932630439612,-20.939630159626898,0.7948401891953377,1406
0,4.989123366287466e-07,0.8494817732909332,3.6934914830266545,0.6473455081800423,3.6934914830266545,3.6934914830266545,-70.39954851760957,-68.5840379596453,0.0026389616363284175,1407
0,,,,,,,,,,1408
0,,,,,,,,,,1409
0,,,,,,,,,,1410
0,,,,,,,,,,1411
