,B0,E,Eh,Newid,Th,aic,bic,chisqr
0,5.25682125096516e-06,8.315592983407281,8.568354949075516,577,284.89931633622894,-11.125564447382228,-11.958526570470008,0.24762627988475966
0,4.504533994031945e-06,7.118922473809125,7.000534451734309,578,284.3939561274896,-21.55871289132532,-22.391675014413103,0.04351312425736046
0,2.9183048461334238e-05,9.496137224561487,9.513112042187636,579,283.75209139748085,-19.530919830877387,-20.36388195396517,0.06100940970468017
0,7.038021625049851e-06,9.076417776521065,9.40807980691752,580,284.88618122676047,-7.708507693820156,-8.541469816907936,0.4376546515418137
0,4.133351424906451e-06,0.9747110822303204,0.0,581,312.951865,10.834473392387839,10.00151126930006,9.623150455996244
0,8.781312711980682e-05,13.503805419225028,13.467414389931408,582,283.922309192594,-56.45721899039701,-54.86563789920353,0.03137161084796606
0,7.6014688661363294e-06,12.52256008357696,12.81404876394601,583,285.5001410646678,-13.032957163891357,-11.441376072697874,1.6254882917889018
0,0.00045378742235557823,17.070461550101605,16.93280625015617,584,282.7044361876458,-16.85312272654614,-14.913496127394138,1.5125743840374652
0,0.00010806846292266137,16.17109863848132,16.41676620228482,585,283.64532321307604,-18.19356879387061,-16.25394219471861,1.3527090024997501
0,0.00031248842882036776,17.246968418671464,17.409770586441553,586,283.0798030203972,-19.84113032651799,-17.90150372736599,1.1791719512439334
0,0.0003923963208580794,19.129845439419366,19.39396685882701,587,283.3166328173966,-31.863963431043445,-29.924336831891445,0.4329684996081097
0,0.6958495391250046,14.302951721220909,14.163164124498852,588,279.4527072540739,-42.824337875540536,-40.56454044569439,0.26064001032793377
0,1.7118153592465069,16.253124854191153,16.282639871130915,589,279.5279499275715,-27.795866201349966,-25.53606877150382,0.8281352339777214
0,1.559622866358231,15.744047797185583,15.475630684036389,590,279.20382232059995,-44.03984083095209,-42.10021423180009,0.1569627515915809
0,0.30702975432630675,16.422070370165095,16.44956015650966,591,279.91445894666805,-27.94630871076515,-25.686511280919007,0.81860687817338
0,0.05238205951544339,14.100568195450878,14.152123942434358,592,280.445402293145,-19.965443309115443,-17.705645879269298,1.5124962182762378
0,0.6609317763170566,15.488973515486606,15.39319067761432,593,279.396259886177,-47.05727453911106,-44.79747710926492,0.1882046005573119
0,280503.49175060674,24.556823483691037,24.29150092489868,594,277.14489091970813,-21.62032147079797,-20.409981098821785,0.5171372043533826
0,75719.55742884953,22.17776332870272,21.809368445158146,595,276.87559359273195,-22.77463342512539,-21.564293053149207,0.46075987532082047
0,25561650.406994462,28.65170192894298,28.415036440601266,596,277.0552521187683,-24.184052995066118,-22.973712623089934,0.4001882544304044
0,152933.26048680776,23.88196111532257,23.63710099051875,597,277.02718988716606,-18.99895557848555,-17.788615206509366,0.6721253219464637
0,201840323.26015437,32.25186823109942,32.064657406244635,598,277.2163242596852,-14.174095240859728,-12.963754868883544,1.088908228345529
0,5.4686690953431594e-08,14.103425526157277,14.60923218569906,599,292.2514523587191,0.6490432991705184,-0.18391882391726178,1.7622651861102328
0,2.6283665688353608e-08,15.27037981590042,15.942672451576534,600,291.88530754569905,-2.5600650444009005,-3.3930271674886807,1.0322579924438646
0,8.828582309661215e-10,16.642013820344303,17.848023143798972,601,292.3922992035436,9.243575565220468,8.410613442132686,7.381833602911653
0,5.83868595693815e-08,11.52956708062081,11.579448463135606,602,292.7035900332872,-6.832493543875721,-7.665455666963501,0.5064534888269326
0,6.287027787266197e-09,15.365233616831016,15.949328315084806,607,291.86064546181245,0.04806398748775109,-0.7848981356000291,1.5943032396923658
0,2.2219843298643127e-08,13.454003593869256,13.489004528204902,610,291.80769364650524,-3.460567651120291,-4.293529774208071,0.8883982655516067
0,55.1532747538164,0.5708461729519703,0.0,615,301.15,-14.28648621740738,-15.11944834049516,0.14621825147910594
0,20.86064453102905,0.563188989263439,0.0,616,301.15,-24.2215690907747,-25.054531213862482,0.0279174860620036
0,13.818454140882197,0.6027269507971809,0.0,617,301.1500000906871,-29.5549614237503,-29.771320827529046,0.032742402123280626
0,7.325659143742058e-07,0.6325864741144489,1.7915618784624745,618,325.1000938035944,-32.640467659797196,-31.048886568603713,0.27343463060461454
0,7.870948615096296e-07,0.6556453368113533,1.7627085843978083,619,323.4003852652643,-48.38054612622795,-46.788965035034465,0.06537542076152034
0,2.1841272705991344e-06,0.5841201392842614,1.4101463329663306,620,321.093737975157,-48.00076657294123,-46.06113997378923,0.1128355423315783
0,2.2589470871636763e-06,0.5628232061629228,1.716241869058142,621,322.8549246824275,-44.900759119661515,-43.69041874768533,0.05041377544283327
0,1.33482043196409e-06,0.6043535002370786,1.7521210402516632,622,326.7420424288736,-46.54658004323551,-44.60695344408351,0.12737221055510467
0,1.1357982143689327e-06,0.7313454724328916,1.241491577056777,623,319.47252923846077,-52.770857697902024,-51.560517325925844,0.022948546523370795
0,4.161445687600462e-06,0.9519319962364701,0.8844780070979239,624,296.51581780478074,-44.703817102324365,-42.764190503172365,0.14851369411342352
0,4.015859783823572e-06,0.5547359255083508,1.0470392492610339,625,321.72257757904174,-42.461813674564226,-41.25147330258804,0.0643385512538003
0,2.3286576522618674e-06,18.744287824784365,18.446429184259344,626,284.0950753087138,-34.555196593624316,-32.61556999447232,0.3459850430582837
0,145.29467326439857,45.205558570620454,44.98423064139448,627,280.90531301621866,-18.17807179021095,-16.23844519105895,1.354457042344485
0,1.5176666501304226e-06,1.437877503875554,0.0,628,321.49852000000004,30.106429188012985,31.31676955998917,91.21578942866512
0,0.03748916815844683,32.395759654436354,32.1925932348147,629,281.7259927409713,-29.53122072867332,-28.320880356697135,0.23444436238303223
0,1.0422080976013604e-09,14.24040117639568,14.15362464836066,630,288.8073097052458,0.621423630802699,1.4103219401475773,3.9645119522172076
0,2.420996143559506e-07,2.2481669193188623,0.0,631,316.539423,26.17112541557957,26.488891582298912,77.5429687830857
0,0.0003954383469895184,19.943489666053257,19.52841807905661,632,282.20550389546264,-20.846850474965343,-20.529084308246,0.21731339131409366
0,0.00012821262723838878,19.03146657585742,18.852337543767618,633,282.83926693629314,-18.44302710257627,-18.12526093585693,0.2934826234277273
0,1.8104589043883785,31.911689254618814,31.50428552230953,634,280.7334564503736,-26.81386768533892,-26.496101518619575,0.10307566807263949
0,1.157954080399648e-06,0.4808200008113146,0.0,641,295.65,-51.646449595242686,-51.86280899902143,0.0013947902663791157
0,1.9278774043840485e-07,0.7609271698544475,0.0,642,295.65,-35.71672526200956,-33.77709866285756,0.31406547719528455
0,5.426339817482528e-07,0.48898929079627673,0.0,643,307.45,-59.814997486889524,-60.03135689066827,0.0004342254734089192
0,9.649571652836642e-08,0.679168723402704,0.0,644,307.45,-61.84696605017547,-60.255384958981985,0.01921951877295015
0,8.284400054847652e-08,0.723742026407707,0.0,646,309.0499999999999,-57.881863448018834,-55.3256341295578,0.12659148134009332
0,0.00013412290742342847,0.4217404107541267,3.877940533025158,661,303.6395998606754,-19.766194409708884,-20.599156532796663,0.05866337987398757
0,5.109184580964765e-05,0.40030411241973063,0.0,662,308.15,-14.419575886120398,-15.252538009208179,0.14301060197401524
0,0.00020751943746377677,3.6700760632118747,0.0,663,303.15,22.69178675119682,21.85882462810904,69.43496745416925
0,174.43111412020818,0.08651746071925581,0.0,664,289.41702308247994,-36.950825008774906,-36.161926699430026,0.060973768325383225
0,165.76052909489252,0.1207871542580441,0.0,665,289.577237,-27.29080661567675,-26.50190830633187,0.1783555662901739
0,201.13427361404734,0.004894151905963984,8.678478676005241e-05,666,267.22287017795605,-42.14341669474376,-42.35977609852251,0.005421216224436995
0,,,0.06930810781361206,667,289.951067,,,
0,171.469730996651,0.09307158487980272,0.0,668,289.259257,-37.53995256225185,-36.75105425290697,0.0571103366360294
0,164.02182177213842,0.1341219110026819,0.0,669,288.95782699999995,-26.134814315776772,-25.345916006431892,0.20280049450891574
0,3.5521583408026913e-07,26.40194245067118,26.41567610933244,670,288.33993636485445,-61.91714801292112,-61.12824970357624,0.003805349556935676
0,194.04449027788763,0.016154314777484524,0.0,671,291.679804,-32.01674328526272,-31.22784497591784,0.10549621197747419
0,95.6814678751454,0.13978882538010207,9.197378667560004,672,329.6128170802145,-27.34553892093512,-26.55664061159024,0.17727421197930646
0,188.03509236546992,0.12970602215090543,0.0,673,289.876307,-27.813227189123126,-27.024328879778245,0.16829735597113143
0,202.43427378000814,2.1125154485712727e-06,0.005005143454001493,674,260.3412055467627,-60.135341166637886,-59.346442857293006,0.004638478455365112
0,,,0.04631969771347404,675,290.514086,,,
0,0.9963378714529771,0.39965427723121105,15.379300479115745,676,311.97742683474485,-1225.4306548525456,-1209.8640780052424,11.993648397737594
0,5.6990977704174384e-05,0.6182900189830378,0.0,677,303.148804,-36.38158980962059,-35.59269150027571,0.0649548296392471
0,0.0013937265878085636,6.245554149501339,5.779339539093558,679,274.56613206217446,-161.03705732745314,-154.1827690606359,0.6641262645936192
0,4.014592642764825e-07,1.5662671538193709,6.037304853954599,680,285.9622347303636,234.1995409641635,252.020335217524,907.6494347227564
0,8.597691780742878e-07,1.0807688015641195,7.593277498334341,681,282.6349446766928,8.455169694046063,25.014707902951084,464.4553930207837
0,2.9969636128335253e-07,1.5746664263642294,6.4376301477042395,682,288.90702154842086,64.24298821179221,78.88091707483069,349.1322589202472
0,9.55768931110157e-07,0.9403089905699393,0.0,683,281.3855995,213.69445135781987,229.70999962624603,673.0197001280583
0,9.702489589535901e-08,1.9036876463416967,6.488303253748688,684,290.4382843956666,168.30675187008356,185.8407784096196,776.1106242894706
0,1.174081354804457e-06,0.8896009158421216,0.0,685,282.32120091400003,-0.8819250257668827,14.868219794562822,370.22134137300316
0,1.6366434008041608e-07,1.6418925077585125,5.923569425861381,686,290.56283198216227,181.67986320909054,198.8312974497377,742.9907422748807
0,11054.012214261427,48.18687788357468,48.28803504179963,687,282.25961958004257,-21.81738343095335,-20.225802339759866,0.7314137687854075
0,7.695786139274456e-07,19.610040909832968,0.028229559922195214,688,294.211007,,,
0,4.715688284306907e-08,2.7105391642584102,0.0,689,310.816668,25.206886451944612,24.990527048165866,81.78033285434714
0,2.9352120733960874e-10,130.27062107956442,130.33204089933926,690,283.74926026853706,-10.697693710761072,-10.914053114539819,0.48423306327135823
0,3.2564815288793625e-09,6.562927505886434,6.406954813524877,691,291.84466815894166,55.787538838178364,65.21437414493673,143.93611870239292
0,2.8459658185653325e-08,2.558115151014502,0.0,692,311.79848300000003,26.126511834155245,26.44427800087459,77.11173862681856
0,2.2096618979006166e-08,2.3606428791565985,0.0,693,312.816668,25.90925072622015,25.692891322441405,90.41177727609804
0,1.8140078541506455e-06,0.5548507614556868,0.0,702,313.06363,-40.74555832289789,-39.535217950921705,0.07638486234432527
0,2.4583173632297672e-06,0.5965337142301366,0.0,703,308.425806,-35.51312892904738,-34.7242306197025,0.07153506528806224
0,4.363416177488588e-06,0.0386596844716085,0.0,713,283.151861,-13.810098762566085,-14.643060885653865,0.15830100060092703
0,3.945808453753585e-06,0.06603349441102235,2.2147305362985037e-05,716,319.9751843533764,-14.578925858997003,-15.411887982084783,0.13926247172859052
0,4.460210592416303e-06,0.025848095173081953,0.0,718,283.097186,-12.49531927234909,-13.32828139543687,0.19708363914396418
0,2.0248833518810017e-06,0.06390901048005393,7.5187453936246325,719,316.9790772953507,-11.323867583751529,-12.156829706839309,0.23957586982376322
0,2.5453609202283985e-06,1.1221844828191223,14.078437327683055,720,293.323176,,,
0,1.0371248304608116e-09,8.39751901373736,14.777178066918335,721,291.24262073607804,51.0711496542709,55.78336497566268,144.41412871262824
0,6.780124239824659e-09,5.551811071266709,2.766289156741486e-05,722,292.7860468677248,39.22023867739459,41.15986527654659,161.83757458327958
0,2.395245240371935e-06,1.693889856135781,0.0,723,292.53098700000004,46.01904961595904,50.19713936685273,128.374705195879
0,8.482182384575791e-134,264.2796425308879,1.4798415072084998,724,291.149264,,,
0,7.467433338348428e-08,2.9458838469890227,22.66167538564747,725,294.94609776526,53.84413184975651,58.38610871347311,168.80046549529564
0,,,-0.2723580525552709,726,284.623716,,,
0,7.393630045982036e-07,0.4264846579155501,19.907520986309073,727,296.1113890449933,-83.28797471393823,-77.55202589599764,1.6310334406987834
0,9.870066077777295e-07,0.22799672732724363,41.926087211526095,728,320.53984668795766,-60.391748065500224,-55.67953274410844,1.3887411106124814
0,5.917425500046036e-06,0.1625409274983125,42.38372895323651,729,310.48180968233254,-31.091885209626753,-29.152258610474753,0.4617413232858149
0,3.2377655960758034e-06,0.9158312542603053,1.4796110207294078,730,296.154285268604,-29.118042209311092,-27.178415610159092,0.5442951988710157
0,5.84943969483831e-07,1.9509517537801413,2.412322760648875,731,292.3426662902552,-22.90176780388506,-20.962141204733058,0.913711258475308
0,8.149967507531386e-07,1.777768754283739,2.5164045838014437,732,296.31815241815696,-29.234635910607444,-27.295009311455445,0.5390323582069573
0,2.2417411127406695e-07,3.355089920137811,4.000145691351588,733,292.82934306719216,-17.708362260833226,-15.768735661681225,1.4085250992958809
0,8.531845623327428e-07,0.4170734429871641,0.0,734,308.37644,-24.496346165267198,-22.904765074073715,0.5733161237816368
0,1.553002052956387e-06,0.359408960999237,0.0,735,286.50910600000003,-5.885416273178954,-3.945789674026953,3.772691328559357
0,1.021677380697028e-06,0.39726165805017466,0.0,736,310.517622,-14.933955877639551,-13.342374786446069,1.3675081198274308
0,8.718967678955636e-07,0.44041101511006353,0.0,737,308.97474,-22.699581954094242,-20.759955354942242,0.9292366406574448
0,1.341530977638783e-06,0.4500601078124846,0.0,738,311.68998,-22.463200225089107,-20.871619133895624,0.689708271413959
0,13.275327731317137,44.520631594731945,43.6580698896726,739,280.90679407314514,-39.04092060397812,-37.10129400482612,0.23807487184232173
0,1.5504430084911647e-05,0.09827168940533881,4.203010763918034,740,295.8148106517371,-19.732380279527217,-18.94348197018234,0.41306471256428146
0,,,0.7584448427858403,741,283.15327,,,
0,3.7740363815156566e-18,0.5559830243078511,2.953857076698005,746,298.15,,,
0,2.6234069310345382e-18,0.5767871238152571,2.4839933052411247,747,293.350129,,,
0,3.777900497026517e-18,0.5972791432654341,3.98563871627181,748,299.416575,,,
0,3.175869054816164e-18,0.5306028336041252,2.606024123057322,749,298.266375,,,
0,1.2535718029022177e-18,0.8130052411906801,1.2074129215481804,750,303.387398,,,
0,1831981583190.0496,55.01113420719005,56.065139212557256,751,278.5796008088712,7.971003039339379,8.288769206058722,7.971055527386791
0,1.3079382349420393e-06,3.3773881220199917,3.341525810185897,752,299.265444,,,
0,2.3492319201068312e-12,35.442307933893275,36.32686324781949,753,286.52621038981965,32.95558735529953,32.73922795152078,247.39693151605212
0,2.2879476091475226e-12,32.784820969700746,32.59474312348102,754,286.45296476993127,31.835854577077523,31.619495173298777,210.8258066252147
0,7.189375761385008e-10,36.548072364413784,36.39522083364088,757,285.08594971331263,31.277840678074554,34.839327709659216,65.60061880445583
0,6.948701614106767e-10,36.77076918083366,36.669270883794226,758,285.085945390699,32.39850902762764,35.959996059212294,69.81469248369116
0,1.6600396612886925e-09,32.51301497911281,32.17724753152493,759,284.98934472615485,34.73582038018212,38.51357629684787,77.60155147537326
0,1.108115821324418e-09,11.640427955029127,11.273346313653766,760,288.17180795641787,44.02215509011601,47.58364212170066,133.1668157731636
0,5.2255863636219146e-08,1.56399452218599,0.0,761,319.15,52.76618816689089,56.54394408355665,200.44785655077908
0,6.767180038558251e-08,1.5157538512509623,0.0,762,319.15,53.39314431019303,57.17090022685879,207.17251202188731
0,4.2550655443562846e-08,1.4909934734385786,0.0,763,319.15,53.787854308069306,57.56561022473507,211.52137305456986
0,3.600755849042514e-08,1.4516697259129576,0.0,764,319.15,54.5709238502698,58.34867976693556,220.42119405813852
0,7.87852706896075e-06,2.4439206214310616e-10,4.406857052671426,775,294.951273994377,-7.438718927572648,-8.271681050660428,0.45778284171643224
0,3.6112390603632214,5.070131510142959,27.65148355358706,789,291.690968051993,18.684742111180128,17.85177998809235,35.60726966525656
0,4.820654813109115e-07,5.114036301764235,5.418824055136969,793,287.7056171007868,-63.9049783248997,-62.31339723370622,0.015940042513055582
0,4.117938073866512e-06,0.8201586083653616,1.4205753780406551,794,296.07214373455616,-52.13500449871499,-52.35136390249374,0.0013007623291669916
0,0.0034370548224513797,18.055682263371697,18.331143359229344,801,282.66852106628437,-9.716896246801568,-10.549858369889348,0.31315513510873866
0,6.899399285043017e-05,2.4667769582732144,0.0,802,303.15,20.93128179153084,20.09831966844306,51.7784014117515
0,0.003225711030281353,15.780281443780897,15.605059527311994,803,282.7743787514999,-10.943133588148143,-11.776095711235923,0.25527102320655887
0,2.9233036664688683e-05,2.5205516111065873,0.0,804,303.15,19.960324002935923,19.127361879848145,44.04213560406054
0,3.981265381081123e-05,0.0874552123725365,0.0,805,283.15,-5.286089393481124,-6.119051516568904,0.6553480810710218
0,4.492410787926282e-05,0.1129294318865699,0.0,806,303.15,-14.968541632751656,-15.801503755839436,0.1305066882079245
0,9.667351064232174e-20,17.113031673049978,2.4923309899542043,807,304.15,,,
0,4.67687609144245e-19,22.977857815842533,0.3335192814588484,809,299.65,,,
0,5.559830464497232e-30,45.197310461416386,0.1990916399460684,810,298.15,,,
0,3.8413716652030416e-14,25.504386809902478,25.996785836920356,811,289.0148545311614,11.030438488832605,11.348204655551946,11.684303417070932
0,2.8445765742901585e-09,18.475077935875326,18.23069993085953,813,285.5886177597856,-39.38732040548435,-35.8258333738997,1.294006017633738
0,6.507507233077803e-07,2.4740514090579113,3.0861995340546855,814,291.90046168824887,-16.85433202318113,-13.763977134222005,3.3844552769182914
0,52.92714089112472,0.24757619674654308,3.1079320700243844,815,313.1659766657089,-42.195585621184996,-42.41194502496374,0.005380963687232863
0,40.09230706052782,0.2837760934112179,2.947648883541513,816,318.2360493147722,-40.78879295748586,-39.57845258550968,0.07605532806120376
0,1.9976358217155266e-05,0.16066928997572805,0.9812335411256545,817,311.67400268618223,-34.872073641998014,-35.08843304577676,0.015318840547657208
0,2.4593887397283964e-05,0.05797404486847291,1.2821061335745778,818,321.41182020293945,-35.51269792863551,-35.72905733241426,0.013979133087111316
0,2.260653590213657e-05,0.12245631683862701,2.4464828376919208,819,314.7246116382074,-16.464392413197615,-16.68075181697636,0.2124596793556544
0,2.9392558401619695e-05,0.11113644857515537,1.2574397102364654,821,315.5131622715564,-31.161664692368824,-31.37802409614757,0.026027193637030675
0,3.6007143028093935e-05,0.15724752329624714,0.8003668977892839,822,313.4475934350612,-28.48411526587634,-28.700474669655087,0.03815470051273985
0,2.9436827528872556e-05,0.14648979959389163,3.267309219954001,823,314.6282067778009,-10.48119257035728,-10.697551974136026,0.4994437908089683
0,6.419280929259585e-06,2.113694546058807,2.1584609061112374,825,285.51603470550833,-71.47856571853411,-69.5389391193821,0.015949829171014798
0,1.581423862972997e-07,2.0060297151297393,2.2796893627251382,826,298.0163340811756,-49.846602900443564,-48.25502180925008,0.05721799632229046
0,1.0954862258057595e-28,24.505437059415232,0.6414143729754674,828,304.15,,,
0,,,0.2881552539871561,830,299.15,,,
0,1.969059898487835e-05,0.10119191828903995,5.870057143521179,833,311.02245518358416,-40.26537882654514,-39.47648051720026,0.0421890195396715
0,3.525368772216986e-05,0.44889824040043336,1.8201438751402033,835,302.11712925693945,-38.211022439284854,-39.043984562372636,0.0027119764190398645
0,4.1543901161178454e-05,0.5077099597924499,2.0235394837495084,836,298.2773331329052,-30.56581804943729,-31.398780172525072,0.009697599751958927
0,,,0.1828012417920996,837,288.15,,,
0,,,0.2368636190245844,838,288.15,,,
0,1.6635746464821466e-06,1.417755094731802,1.8472662064500724,839,290.089604734377,-37.73859456346558,-37.42082839674624,0.026307984867370994
0,0.010030165537186164,0.6315875144220005,3.0815842852972137,840,319.0257187917606,-43.31696641134429,-43.533325815123035,0.004584450386392362
0,0.01689680663860149,0.281027228883292,8.395836777854946,841,323.08142385316125,-33.134231558857195,-32.81646539213785,0.04677822775684168
0,3.856272339794632e+18,75.20955134910001,74.96554835674979,885,278.21307456252003,-36.08580264212188,-34.87546227014569,0.12172447727687428
0,184751.77325049238,59.924461514467446,60.078547721592734,886,280.3656193890864,-20.344700621301836,-17.512499816892998,2.2668778607082665
0,1.030584639350405e+37,119.23398628260973,118.90766519832017,887,277.60542395055825,-50.04304999453354,-46.95269510557441,0.425239855904545
0,2502532.9501114315,51.16524750139761,51.16119308693999,888,279.57906758657265,-42.02983835371366,-39.197637549304815,0.5340465049929871
0,7.377746835679488e-08,2.494165970251257,3.6115578262988395,897,302.6250606000193,-4.836861089362872,-5.053220493141619,1.1185943479181408
0,1.660392710611802e-05,0.1310423256526041,4.551034485710541,899,311.1692710522394,-8.201518040972566,-9.034480164060346,0.4031310686214585
0,1.0605019860498999e-05,0.7252623050831843,0.9839434659218711,900,298.10897192608815,-35.83961339737354,-36.67257552046132,0.004026560410278846
0,2.198826912835905e-05,0.09733407452370368,2.7505583351748015,901,310.9703537376758,-17.89249747971251,-18.725459602800292,0.08016592117735064
0,1.5288825208514822e-05,0.11407717689054264,2.2850247511335344,902,301.86685065759855,-41.01168075675255,-41.84464287984033,0.0017004642274446586
0,2.3204048417824197e-05,0.4453385646945893,1.0001487332432264,905,290.9431913434479,-61.16283971688166,-61.37919912066041,0.00035817261434750865
0,9.135441420227153e-06,0.6084219743021857,2.7780877484400563,908,291.81722563255136,-20.572580651494363,-21.405542774582145,0.05128600833464465
0,1.4313489919759448e-05,0.2240779444214036,0.789530623551886,910,309.1202968070371,-31.407903438858412,-32.240865561946194,0.008427758505793616
0,1.2116349192847764e-05,0.7305356923418915,1.4678307098190202,912,292.0056165615546,-24.862077545357188,-25.69503966844497,0.025090814525087223
0,1.1522259350638109e-05,3.2771382317308575,4.60185269632787,916,285.2441833680339,-8.904247586329948,-9.737209709417728,0.35857582734401283
0,1.7032634826552595e-05,0.05565399318511344,2.34730814933903,917,309.1062655533624,-35.151161337088084,-35.984123460175866,0.004516125903656659
0,1.2822947019319741e-05,0.036672348211835404,4.603420301993541,918,307.74473639046073,-29.297580538326045,-30.130542661413827,0.01198015253594429
0,1.9227960045054004e-05,0.08153890656274299,1.4517331664912132,919,310.3052943921539,-28.060412714282393,-28.893374837370175,0.014723516280074766
0,2.082023454574866e-05,0.9346721529760327,1.410773383492383,920,288.6977889236711,-47.12376635943414,-46.8060001927148,0.008139477800897441
0,1.3765192015124939e-05,0.19033741841867347,2.901186569099727,921,315.530265893109,-11.411627912859391,-11.093861746140048,0.7067968838027163
0,9.961645111022932e-06,0.1482649535081797,19.945069942230187,922,313.9719759598958,-11.907976081358893,-11.59020991463955,0.6642773848367941
0,8.205563804652982e-06,0.29649167466284587,1.5802550057513103,923,312.02532573230883,-42.75452052162914,-42.436754354909795,0.014053644476078628
0,3.5455075795276514e-06,0.5489474405774983,1.466077544565303,924,304.28623059024,-45.24748960644193,-44.037149234465744,0.0486957331534864
0,9.95177462970176e-06,0.35320511035983193,1.3483289472892968,925,309.36919945606377,-47.359431775481085,-46.1490914035049,0.0394248841529212
0,2.663877107123014e-06,1.6083052755188194,1.9937473306733713,926,291.99270746030066,-47.691747446835556,-47.37398128011621,0.00758163131687699
0,7.32069632514154e-06,0.45643103036863275,1.3507094033260896,927,305.8634280939717,-58.246096637237486,-56.306470038085486,0.04804575930619074
0,5.410508900460798e-06,0.9656917379751249,1.4174492009357884,928,292.26980969432753,-48.59462801052566,-47.00304691933218,0.06411538617185841
0,1.0887687349470099e-05,0.3313792971292351,1.3227084877000976,929,308.58362130411035,-48.957530570134594,-47.74719019815841,0.033602057995607185
0,1.0490593136625037e-05,0.39496089387758415,0.8358656925863899,930,299.1658411534853,-48.89582027799328,-48.1069219686484,0.016171040962110642
0,3.242429819549919e-05,0.12056286412156969,0.0,931,278.15,-6.334236698068432,-7.167198821156212,0.5503064465086223
0,1.543383924129671e-05,0.16625138583720434,27.83636462044978,932,303.4927526800771,-10.431053870614871,-11.264015993702651,0.2780142680907496
0,1.4241685805327364e-05,0.14795367528672076,24.387696693141713,933,303.5725775344861,-12.032212626821462,-12.865174749909242,0.21289788630533812
0,1.2392503816682776e-05,0.20889046180120152,2.516790319392596,934,303.47457126481714,-22.23097587255549,-23.063937995643272,0.03890095379404544
0,2.243236191490361e-05,0.3412943457335096,0.0,935,309.65,-28.538110707680303,-27.749212398335423,0.15527376389819766
0,9.442483467569929e-06,0.7023507856765856,1.0412171801148578,936,303.11893577206223,-68.29194821320765,-66.70036712201417,0.010697594424313006
0,1.2557793354073254e-05,0.22414755501210015,2.7164103161397954,937,312.3303163288155,-18.782300905854907,-17.99340259651003,0.45905436465299676
0,8.866491747472338e-07,0.4293194850509858,0.0,938,312.15,-46.53994757173619,-45.329607199760005,0.0427917623156462
0,1.4917100730205135e-06,0.4821309858548648,0.0,939,312.1500002328158,-53.042024049467244,-51.83168367749106,0.02233462058127653
0,1.4589941421672137e-06,0.4560763353632886,0.0,940,312.15,-42.77342862646054,-41.563088254484356,0.06236458145445144
0,1.3644899918840991e-06,0.4747700262424219,0.0,941,312.15,-60.9062985646237,-59.69595819264751,0.010172729032551304
0,1.5029886144546367e-06,0.47309775074050875,0.0,942,312.15,-58.288564769507886,-57.0782243975317,0.013216735864194975
0,1.0710347308373613e-05,0.3564406978742587,1.4457272695848928,943,305.46657351583923,-81.22557184938958,-79.63399075819609,0.003301031281208766
0,1.271324916407579e-05,0.835863551048829,1.4294798224745944,944,293.33743306931115,-54.06413452091509,-52.47255342972161,0.03899589968906342
0,1.2948800705236962e-05,0.9573094683400267,1.4869869122079615,945,291.4093395231757,-50.831943163034175,-49.24036207184069,0.05231546799015038
0,1.3964294074408912e-05,1.4339968575972257,1.8498155295917602,946,287.62471298022524,-47.201744516867585,-45.6101634256741,0.07277046273114246
0,9.096036327704837e-06,2.2435614299995787,2.6837531025464254,947,286.88262606918937,-31.209681452088915,-29.618100360895433,0.31141737558838706
0,1.6346186166638077e-05,0.13646334872646615,36.51179263048952,948,312.63200219066755,-31.641808963940463,-30.05022787274698,0.2994207386266766
0,2.2532172824885066e-05,0.15589806423442987,8.128098034977695,949,313.61958800184976,-32.66752559793834,-31.075944506744854,0.2727628592209488
0,2.3047535891329574e-05,0.15289923803394578,5.374068028309837,950,313.92224290108504,-37.09422047354789,-35.50263938235441,0.18239523680218653
0,4.90280019045386e-05,0.11300253946878702,1.2842475148433508e-05,951,328.9344185480709,-34.04367909998561,-32.45209800879213,0.2406871377059291
0,2.266730153599461e-05,0.1553525089433987,3.7487459204791787,952,314.0486430668458,-41.22456979277452,-39.632988701581034,0.12529734362132813
0,6.557889889813318e-05,0.20872911407188277,2.07404810022085,953,307.3009930023341,-60.037926568352674,-56.94757167939355,0.22768738978358755
0,4.663836950258293e-05,0.11390325701386295,2.057246100671099,954,305.8832469124548,-61.13577177200297,-58.57954245354193,0.10033787053239972
0,9.702567609193302e-05,0.8071873324888976,1.3225880316688507,955,292.9717726232448,-77.63498194807346,-74.54462705911433,0.07580449786432342
0,0.00012229004667752008,0.18148363607748208,1.5082578361667185,956,308.7493375212605,-89.11473119453447,-86.02437630557534,0.036990950496863205
0,0.00010678333077684954,0.4199869789435522,0.9166873881643094,957,295.49490114494927,-36.81992639369661,-37.03628579747536,0.011597839147435791
0,6.697744878447764e-05,0.6631683754205031,1.1510011187970695,958,297.2903817054949,-41.585725962459335,-41.26795979573999,0.016264439118127555
0,0.00017235350014188633,1.4130575776588503,1.5731397166919217,959,282.0504480011712,-48.83335958072435,-49.049718984503095,0.002084677275551913
0,9.804057821338752e-05,0.889937491836799,1.1126248380324686,960,286.9274999499643,-43.89431400583069,-43.57654783911134,0.0121874601909268
0,6.333410263037464e-05,0.5485239004299156,1.1399347294783153,961,296.72699564322886,-27.091746064923534,-27.30810546870228,0.04655148234369408
