,B0,E,Eh,El,Newid,Th,Tl,aic,bic,chisqr
0,9.808425883051086e-06,0.5378851120964228,0.0,6.723362301527476,357,308.541113,311.4364546918848,-38.495070005289854,-39.74451318992152,0.0013279942846645798
0,5.49261659132938e-06,0.6235223816819797,0.0,21.857181546118778,358,308.56882,309.64718611607645,-20.691743893822093,-21.941187078453762,0.025813323307599216
0,7.440651081402905e-05,17.648731397701248,0.0,17.104050960143514,359,308.372088,281.86901979943485,-27.641832906073297,-28.891276090704967,0.008105498002792767
0,6.741781857000362e-06,0.5863032304357725,0.0,2.3437773489460936,360,308.57530999999994,316.8072275739527,-34.51439811542842,-35.76384130006009,0.0025782607979693006
0,1.2383073207278272e-05,1.7350880469491745,0.0,1.2626806277940448,361,308.245318,276.72022160368846,-35.02624931339945,-36.27569249803112,0.002367433671231367
0,2.9828147107835434e-07,0.2853956423395614,6.603833600467106,27.09786186526681,365,328.7705180360735,303.3149632254063,-0.7019804915040844,-1.9514236761357537,0.7223559331550128
0,3.4222259404081967e-07,0.240876914674635,7.444203519757616,33.27898001251322,366,329.81778478306506,303.1180369431632,-18.976881615143352,-20.22632479977502,0.03435340518183627
0,4.0164364212280645e-07,0.24520218448158126,13.289280012683294,3.8699106049844074,367,329.6151232935602,302.58811985964667,-20.872386171211872,-22.12182935584354,0.025047742899900097
0,5.269369243166011e-07,0.4688269238707108,7.061762116257821,2.2479994537103467,368,329.9727365169382,298.8932495509757,-20.615958793736652,-21.865401978368322,0.026141435327327916
0,3.807718938335865e-18,18.161097414507047,0.10530568306310233,18.161097414507047,370,300.200161,288.833132,,,
0,3.7815530503553806e-16,10.844071948944778,1.8569032826501928,10.844071948944778,372,308.14949,289.056803,,,
0,4.9957447378901065e-06,1.1747253391298824,6.58437475418421,1.3850258122610493,373,314.70622976328144,295.94660339765795,-86.26422754669096,-82.87453140192174,0.006779598636765414
0,4.708227492305692e-10,3.6312928517476353,0.729861504532867,3.6312928517476353,374,312.55484,289.25549700000005,,,
0,1.3542167387470272e-10,4.734272887522912,0.0,4.520444023650147,375,325.847964,299.426461687178,35.10825637654084,36.29160384055815,117.30866451026131
0,7.688583103515612e-11,4.999957085930363,0.0,4.930741408280379,376,320.248476,299.38465760972576,33.57252968793106,34.04917893801007,118.62980390455931
0,7.645661881383603e-12,4.832491083309978,0.0,4.832866095108149,377,322.259398,304.72721082341525,33.67745655543842,34.15410580551743,120.19598406591398
0,8130.675971542648,17.45009225549953,18.143566741826604,16.379447036404812,378,278.0805120171963,276.57083716220654,-19.21807790197678,-20.46752108660845,0.03299980870222467
0,0.00019258325221762338,3.171857015774123,0.2504455209067892,3.171857015774123,379,293.108885,275.06556780000005,,,
0,4029.4120486064235,17.272579479634985,0.0,17.004691825578337,380,304.979033,276.457327182848,-7.131170125652751,-8.38061331028442,0.24739503571555485
0,5233.294000181362,18.194243860024244,0.0,17.938067247622683,381,305.032786,276.4520995687634,-14.497391731949335,-15.746834916581005,0.07247798009394033
0,2.2854078896017427e-07,0.5184958761665772,20501.971428992776,100026.32375736648,382,313.51794137015196,313.4960463406062,-54.36819631610396,-50.978500171334744,0.07884301834386588
0,5.293713747356321e-07,0.9229964620676763,209.96762717339752,0.7417836623363399,383,316.04416367278526,294.7174937555103,-66.87693554758253,-62.62863434096927,0.07804948981098919
0,3.78194742189919e-09,14.108348498481229,0.0,13.66756971653513,388,307.83914,290.2306325566813,28.117697078734825,29.933207636699102,50.116725809435025
0,3.415708581089305e-06,0.2086286732680085,0.0,58.84340624370292,389,298.15,322.69236369042005,-16.189739074922098,-15.713089824843085,0.23591685562957812
0,1.179365354264661e-06,0.06546981619880587,47.959796378993694,35.70965672946223,390,318.22935181163086,326.6764310053637,-32.78852616022359,-32.311876910144576,0.02962536886846626
0,2.599479130616089e-06,0.32409743462228446,0.0,5.089047105943934e-07,391,298.925862,300.29503931339787,-7.683759685828107,-7.207110435749094,0.6831584746300784
0,2.001047321842364e-06,0.11160710664479345,0.0,1.1642846968751286e-06,392,292.747702,328.75285503001135,-15.732974870548297,-15.256325620469283,0.2497786090810871
0,5.517781187514004e-08,4.57185627883472,44.775068734119834,4.781615771527254,393,315.70749382980785,287.4587332644945,-49.26188379896753,-48.78523454888852,0.0037790072610670617
0,2.2175861436046773e-06,0.1808162963727029,0.0,11.390158882782664,394,288.753448,328.24338042464467,-8.055557649620376,-7.578908399541362,0.6521353382957853
0,2.2075325379881283e+35,121.07789002595739,0.0,120.86303211919164,395,278.4988374,277.96954411170174,-21.53589417320245,-10.56404579426788,22.189078731737517
0,2.2950401224131056e-05,0.9294941247956248,152.67356873472784,0.7963093235211527,396,312.91856404792236,280.0920656410665,-70.44163115578392,-66.19332994917066,0.06154057641535698
0,7.0554021580626625e-06,0.9223160330109739,17.558038184095466,1.6108287622796071,397,312.23919525901016,306.19328938008897,-112.92998043876915,-103.77181729107218,0.8623874211839824
0,8.784621918778157e-10,3.730581997437622,0.0,3.4507087783104335,398,317.366614,298.963500577043,2.2953797218074357,1.0459365371757663,1.190439725619412
0,4.241051954068098e-14,8.20469941050926,11.259296918254146,0.8135730204167999,401,304.55063140717215,284.7422882716323,6.552279234493234,6.227740128825113,3.214475893950193
0,2.501223601569791e-07,7.690851477509428,0.0,7.679398810025345,402,309.53402,287.55469233008574,-62.35241094047822,-63.601854125109895,2.4908311354497044e-05
0,6.095502705233223e-13,4.628530055307679,2.568977008713729,4.628530055307679,405,318.54024,298.33459500000004,,,
0,5.676903391815813e-10,4.014151183847525,0.0,4.1007274796685165,406,316.680403,300.353947861857,11.80205547342439,10.552612288792721,5.80528503045944
0,1610777982189.4854,35.22932789688266,3.5725565819971115,35.437633341197845,412,329.87735511618735,274.93816683511204,-51.83750541786258,-48.92806551913458,0.05872525134764544
0,,,0.18889859776977694,,413,281.133333,280.15,,,
0,4.5286885352879835e-11,12.133001446131264,27.350700570998804,13.647352581836895,414,329.9649516535459,289.78375529633723,7.593984338309555,8.070633588388569,4.612129052768183
0,7.146112590561415e-10,9.983058754140876,100.30547328212025,10.43498862202069,415,312.3901775209612,289.11928663929837,4.166366251897399,4.6430155019764126,3.0048790667489036
0,1.773971716625965e-11,12.272108171741896,3.027774717530209,12.272108171741896,416,294.20986400000004,285.21442399999995,,,
0,5.4781956748684024e-11,12.9354335909527,38.62742186613709,14.239575690981772,417,328.30566985333303,289.7058107853431,0.720827070926914,1.1974763210059276,1.953348199477186
0,2.3177908668453532e-09,5.662031508068324,1.5585047451325484,5.662031508068324,418,297.234414,285.195122,,,
0,4.251092367013598e-09,5.561815244050863,3.002149226021264,7.1073369024114275,419,284.87471477923526,294.4429726480822,2.1055464519763145,2.582195702055328,2.3224782997553195
0,8.776177562452858e-10,8.129763541786717,41.47107108421245,7.6099830389025325,420,323.3642067803654,288.3368847783332,0.9277276044513894,1.404376854530403,2.0045257362129965
0,2.4461650793073992e-08,2.7763516652763442,0.0656922421475081,2.7763516652763442,421,303.1276079999999,285.185105,,,
0,2.753966832358401e-09,6.986534817943925,32.09486869745662,7.130078057519421,422,329.8475096700088,290.11247786046704,8.354544917266875,8.030005811598752,4.158401940380256
0,2.724831915656978e-09,5.098961495619039,4.075180711266575,22.797606234999655,423,290.3367640308537,305.25030936591554,-6.4088575819988804,-5.932208331919867,0.8011831902956461
0,,,11.7454782914564,,424,311.16935,293.15,,,
0,,,0.9197366825265368,,425,311.168475,293.15,,,
0,1.105219667970166e-10,4.667612187140661,0.8468111144728484,4.667612187140661,426,314.167372,293.15,,,
0,1.4626445870441088e-11,5.555772763182468,3.72845103516746,5.555772763182468,427,313.17623,293.15,,,
0,7.170393322846913e-11,4.424997123669922,1.7749874086120572,4.424997123669922,428,315.85164,293.15,,,
0,,,21.473800902443443,,429,312.54414,293.15,,,
0,3.164798811453036e-11,4.658833257824792,0.18010342189135195,4.658833257824792,430,314.1272,293.15,,,
0,2.863879017282867e-11,4.867555987019061,1.1914433542526714,4.867555987019061,431,314.1272,293.15,,,
0,1.6272547753715116e-09,9.506234671402352,0.0,9.729379464420454,432,306.04690800000003,296.98648431460174,17.326034188362883,16.07659100373121,14.576808894790416
0,1.0644747305832425e-09,9.814047450442386,0.0,10.015767402643016,433,306.04690800000003,296.77583096901054,17.615655403929612,16.366212219297942,15.297693058652731
0,0.00011114204171303044,3.7485849038869716,8.271465528730014,3.6739950886061656,436,299.7077996514068,279.3180475435667,-141.70887891488192,-130.86890397626001,1.4783249037554287
0,1.4446882032800057e-07,23.531323712168145,0.16867233400585435,23.531323712168145,437,292.17860499999995,280.9678496,,,
0,3.5352144232866434e-07,11.513533241006995,0.22068959208195216,11.513533241006995,438,296.142441,280.9821834,,,
0,6.338678700323699e-17,0.5800692212114751,0.050310478086112886,0.5800692212114751,439,289.196267,278.193909,,,
0,6.118916484609827e-10,2.408833483267861,37.37451769629223,2.49263421263912,440,301.4663691690257,285.45540137844404,-23.72811459972452,-20.818674700996517,0.6111357097911531
0,1.1423821888456587e-09,0.6199772038738052,22.45743944193186,0.874620166200335,441,299.79862390722934,289.2942601243801,-41.1018286524151,-37.712132507645876,0.2187541696379015
0,1.9651591465219553e-10,1.9232611082160411,40.573549461998745,3.886062632225083,442,297.47685191050346,291.2159034766779,-25.098132261018876,-22.188692362290872,0.5451990225642372
0,6.260281182335348e-11,5.425713870885923,11.444484820569599,5.5014760382358725,443,293.33018153290016,286.2332660024428,-14.812405152359418,-11.902965253631415,1.284718404361986
0,1.2309506747243404e-09,1.0296178028875667,51.44799259798942,1.4030464916431242,444,298.93495262919544,285.1091011063507,-41.05930285078893,-39.24379229282466,0.049620799316838875
0,3.027373907116271e-10,2.0752067865773594,88.4052629782628,2.532606577470421,445,306.9469147629658,288.3318155593393,-17.413804369446616,-13.579460391755067,1.7127003948973334
0,1.8131784962349684e-10,2.2534926869233685,27.928946499672527,2.743722842258498,446,300.6876132601072,288.6301380600804,-18.620783554228154,-16.23341191743793,0.6798981149181081
0,5.370637268242717e-11,2.6923566833025565,47.523981865318405,3.1969934734951515,447,301.49917994849426,291.6115458823963,15.140945856890724,18.530642001659945,16.552887819777673
0,1.5212939299808002e-08,8.643063873195613,0.4515815928962394,8.643063873195613,448,303.07749199999995,283.02537099999995,,,
0,2.973474799716769e-10,22.16603330961957,1158.9590120911178,21.9874268288822,451,320.98957029854233,288.1471295758099,15.503867019230452,14.254423834598782,10.758942893043882
0,2845489.2913367734,18.776652462780046,20.254443237385484,17.83790245062918,454,280.3501545627607,279.0773570336166,-7.159752961559228,-5.976405497541911,1.0707540684825692
0,0.7298276138637709,0.34715575578468916,1.2584487025083564,1.2583698690399587,455,325.24147415203015,305.1847127357841,-10.321217732948796,-9.13787026893148,0.7535870603433333
0,8.983335184607377,2.6724330077706715,9.06219936510246,3.0227070369505853,456,298.74127096726147,285.1391722657218,-26.274934918546883,-26.599474024215006,0.029542135979549435
0,0.3241588148252845,0.0862524496691277,0.00036848672180100905,0.00039633274772543636,457,329.9999791402804,305.2571618470806,-5.052546673142796,-5.377085778810917,0.6125235139927203
0,1529128.1379112825,17.608122306643896,20.240897567325433,16.988065141737742,458,282.1574666329708,278.4947906327583,-18.2897914490448,-17.813142198965785,0.1814486855577887
0,557660.7084245575,18.535865610233248,28.754802473093772,18.49651182233831,459,289.6502735183219,278.6797261327678,-49.17568321695346,-48.699033966874445,0.0038199465048054286
0,8.011876413129774e-06,0.3315474126898581,298.8367867744179,0.3315474126898581,460,307.08597999999995,288.13485,,,
0,11410080.696632989,41.13502100968176,2.0559011977251984,41.13502100968176,461,288.17468,288.13599,,,
0,5.228310193672314e-07,1.7962728837929336,0.0,1.5390443835452365,463,308.913695,284.8863874216067,-30.869346505290743,-32.11878968992241,0.004733304876883764
0,4.515874030275313e-08,0.7615161146778966,16.85200289618411,9.165485974627074e-06,464,308.9326464566234,329.5587588408913,-0.5872266330068676,-1.836669817638537,0.7363044165868471
0,3.758394040431767e-08,0.5340838191564057,0.0,22.260098712027624,465,309.04270799999995,328.48731911846687,-5.364619633216485,-6.614062817848154,0.3320918130470917
0,2.064023085779354e-08,16.35127433552751,16.11104228035489,1.9603961574882032,466,284.65059773823907,329.9650722163995,-34.78841800002006,-27.97545270444516,3.0078188226747082
0,9.016036783382475e-06,6.814664401700278,7.795110088748572,6.4080667853702025,467,285.7469962569677,282.53055159242007,-123.19854914740472,-115.64996991927583,0.14343867888490308
0,6.8592909125975154e-06,0.7481751719357348,68.83527291086392,1.165087484639311,468,313.1529071938865,297.5236820790363,-88.46906125271735,-80.92048202458847,0.5454750974921297
0,7.33620800041912e-06,3.525631239998127,4.477281589290744,2.9835709738860063,469,291.2151897525918,283.4524973298197,-143.02210962773475,-135.70885467852554,0.050690915786823984
0,0.12465663993358556,3.2286024495282595,320.9445630146844,3.961016649152569,470,272.19672400714813,266.54237879504893,-22.794142344288012,-14.80091528323679,8.081330859531278
0,0.00028813808107819305,1.416737762091799,13.459805374564096,7.071986355508475,471,287.6660548186438,271.1774663638522,-17.943285235281273,-11.130319939706375,6.256445730446036
0,6.589457870465054e-06,0.6876244890216026,196.4665723446744,1.27921289872463,476,312.34542082117355,293.06365005715634,-1098.886145281267,-1075.5862109503373,16.26364114423432
0,5.981519723974316e-09,12.9335921063464,0.0,12.352732620991752,478,301.140719,285.4657685490931,-48.46274063369873,-46.647230075734456,0.023666636378869507
0,6.6434866496933864e-09,7.522482906372961,10.763292668469962,7.01196727161676,479,329.5968227990488,286.83627145877597,-65.42798129552125,-61.179680088907986,0.08596498484532782
0,5.145020409713652e-09,17.783813082177318,23.859708797162124,17.801350385887776,480,290.59625680210496,285.91267936013895,-86.4424278965615,-79.37410491447382,0.3970416870374633
0,3.41479120780086e-06,0.6542916394226912,0.8590291288109395,217.88154856937354,481,295.65395190860045,308.2535860089118,-77.15500300824185,-68.17595763944297,2.214088493919428
0,4.103152237051801e-09,2.897730908275552,0.27748607000728004,2.897730908275552,482,319.22966599999995,289.977217,,,
0,1.8138193808101788e-15,14.413335928417109,0.5658610298438442,14.413335928417109,483,299.337878,284.649542,,,
0,3.585858139687481e-05,0.1516086527667544,4.21867206724592,0.00016877042972462952,484,303.5289082348172,286.29287196829597,-17.047886730369367,-16.571237480290353,0.21192045232295195
0,1.4447659061112006e-05,0.1921017749690801,1.2793432942759075,1.2792332396139972,485,306.7473034939288,325.21286964341954,-39.99199503362191,-38.808647569604595,0.027885072763429712
0,8.164698300383577e-05,0.13825370939277026,0.0,4.7144972525892115e-07,486,280.8244184,323.6108179892975,-6.980514514264183,-6.503865264185169,0.7459305552391806
0,4.246360005399907e-05,0.08275738558854973,0.0,35.58052081575403,487,280.8244184,326.1209603475828,-14.300549467210868,-13.823900217131854,0.298756283978038
0,3.233415252035243e-05,0.6863928864888318,0.0,1.768424870158011,488,304.60557,301.3075166514795,-28.167658050502318,-29.417101235133988,0.007425388994339304
0,5.912161628840451e-05,0.11261497681767851,9.920240279345863,1.1029326213884971e-05,489,306.31617058908125,321.37201078654584,-13.657979892115005,-13.982518997783126,0.17915291755548046
0,3.3538184982306873e-05,0.12771093386785393,7.322813992604933,4.171810567111174,490,308.1266208930262,329.9874990059416,-13.250938439529719,-12.774289189450705,0.34064112907889976
0,2.4822883716080213e-05,0.13163525569115753,2.1405171034425026,2.1198783114630535,491,308.7390538577776,329.9798008930314,-28.228807848000756,-27.752158597921742,0.05238371914253063
0,8.040343200388378e-05,0.14849329120073573,2.929203737493359,0.000618860520105402,492,307.6656437533434,329.8659971342067,-13.866448576954394,-13.38979932687538,0.31541547832372085
0,6.0746448449444657e-05,0.16074748245040493,1.3591258327973015,0.0016399712224457463,493,305.00315688671134,308.7163331991362,-24.0018510163833,-23.525201766304285,0.08885141175005629
0,4.5482249150907705e-05,0.5327194249071177,0.0,2.16078678785673,494,303.509198,302.8260038122318,-38.83547545115972,-39.160014556827846,0.004910887353968474
0,3.0805247363430155e-05,0.12488044139674725,6.063404964113481,4.100087367679897,495,309.5593487695985,329.9908066084073,-17.192955670722206,-16.00960820670489,0.35118674363234603
0,1.7476915492586897e-07,1.2749575264360349,113.16879019595717,2.9061659359408973,496,317.27845625790866,301.3016444790707,1.3373555160934671,1.8140047661724807,2.1098376073639384
0,1.8238668642034384e-07,1.1780249513078855,28.91327330861467,2.751728973689372,497,316.18341839219374,301.6548696904899,1.8360513948870665,2.31270064496608,2.2455443546657214
0,0.8244364930004566,0.27873831898043155,2.7235334582630717,6.37526371538577e-05,498,313.80195685117576,307.8759465792268,-15.176033872758943,-12.788662235968719,0.9299232146938651
0,0.1282804010338161,0.8329745843819842,10.673369406091316,2.2059632946374754,499,329.4582759059883,307.1717156190636,-53.07127758156098,-47.72904703418399,0.4844702665631358
0,3.947008031692453e-05,3.0749901080888606,0.05505767870794121,3.0749901080888606,500,303.15,288.15,,,
0,1.7041699022835033e-05,0.48273364238677496,0.0,9.551471542046386e-05,501,308.15,313.13511515191703,-29.074741849775336,-28.598092599696322,0.047127377217994704
0,1.5135927688980644e-07,10.358333449861885,0.0,10.389509804027874,502,303.15,291.7041317020707,29.053106932050337,30.236454396067654,59.86034323992233
0,64.66177513773515,3.9282868889019857,5.757279747216033,3.774137235832339,505,290.90425209982646,283.68145665256355,-40.56487803846728,-40.088228788388264,0.01120754335972831
0,1.2306618090117638,3.637752622095544,8.165662468364344,3.5007392772621007,506,303.83832060924067,291.2086407332141,-43.737636118372286,-44.06217522404041,0.002437921867000779
0,0.906624903216005,2.609897880564182,7.286050997234922,2.7129751870747683,507,307.50640347395273,296.59980531508984,-379.97657132961956,-381.22601451425123,2.546483831768247e-28
0,0.0005210511947138277,10.777079508335886,1.7866987077514036,10.777079508335886,521,293.02889700000003,278.0482205,,,
0,0.10365328231340376,20.678507029586008,34.60436455867298,22.196354222840984,522,320.91734343920854,284.297329111694,13.538969920056825,13.214430814388704,8.721253649899772
0,,,0.6691634726121,,523,293.15,288.15,,,
0,1.49248777780997e-08,4.670357227534798,27.382207220235223,4.806803425697488,524,304.6360300622563,288.84591338851027,-26.582090526433056,-26.90662963210118,0.028273874337355516
0,3.616112518450483e-09,3.6210642533972504,2.329448941901468,3.6210642533972504,531,322.11073500000003,294.055813,,,
0,1.9230200173923038e-14,7.890852502732562,0.8662671185787834,7.890852502732562,532,323.50633500000004,302.49827200000004,,,
0,2.838766886923693e-17,8.553334207025559,1.2800626590204929,8.553334207025559,533,321.25994,303.60889899999995,,,
0,3.5871480363393544e-28,20.497038134925173,1.7544756338656429,20.497038134925173,534,318.881613,300.518351,,,
0,4.4748944283412584e-07,0.5273547465792574,0.0,1.2677979459807531e-05,536,302.520443,275.11007905135176,-7.604738169591425,-8.854181354223094,0.22861934843712667
0,8.307485610536958e-08,0.8334071904302855,2.176459399651627,2.2085338955622884,538,328.8889279061843,300.32096154808073,-13.19693692641803,-14.446380111049699,0.09001940520463324
0,3.5740427417607634e-07,0.4649817870169326,0.0,7.936056667112629,540,302.718277,329.91804087917035,-5.721180719283588,-6.970623903915257,0.3129315975034678
0,2.2894527627936867e-05,7.976409462093677,7.927881805056783,1.1685892621471474,543,283.76934207703846,294.99789917803764,-19.407156824868956,-20.656600009500625,0.031976095586735455
0,6.972205396804654e-06,8.187737550573168,44.931428870611505,8.417537136462476,544,328.2846989402214,284.5528762014297,-13.743684214399444,-14.993127399031113,0.0821790753998036
0,1.8357445997319033e-05,6.91487159755779,0.0,6.675065002178233,545,312.84804799999995,283.01844187296234,-17.894909962134342,-19.14435314676601,0.04114201057311904
0,1.7511123300950615e-05,8.145820168594474,0.4417659520535204,8.10646648400742,546,329.92591373608036,283.56229712058024,-19.09096049911846,-20.34040368375013,0.03370640903501448
0,,,0.3147673915758065,,547,285.16344,279.0343107,,,
0,7.324097683447661e-06,6.082465745759613,0.0,5.760746030535569,548,313.29796400000004,283.1495797457604,-30.971723040876896,-32.22116622550857,0.004653226770418532
0,1.6152060397687682e-06,1.8438116145091232,0.27509493603437657,1.8438116145091232,549,305.87614699999995,279.312968,,,
0,6.635637341216072e-07,2.059676775687595,1.0511569587347394,2.059676775687595,550,305.90034,279.3160895,,,
0,6.623406838102142e-06,6.416528536482557,0.0,6.1247912412709935,551,312.786562,283.3103627138386,-31.934857411821625,-33.1843005964533,0.003963147421183245
0,1.1501950014840442e-06,1.8635100105915008,0.17529992935738986,1.8635100105915008,552,306.072504,279.63748639999994,,,
0,4.319435004782351e-07,3.4723069041647165,0.5304344717974983,3.4723069041647165,553,299.31969100000003,279.72472400000004,,,
0,4.332482904434443e-06,7.090231470725303,0.0,6.763554404268676,554,313.063925,283.2712472250077,-23.02372831445667,-24.27317149908834,0.017500451766078503
0,1.4290835858465911e-05,9.302905078292927,19.921520662935286,9.155247992255735,555,299.62255161161784,283.73817619484663,-60.881250883082615,-61.20578998875074,0.0002105690100279703
0,1.4266586920719249e-05,6.302596854427298,0.0,5.999581448638567,557,315.17128,283.07245601386205,-33.6778290394498,-34.00236814511792,0.010260086592733924
0,0.04974257450449526,24.3058494261655,33.06779678410763,24.149180964804344,558,289.3405282082012,281.0651455732383,-44.22824491402868,-44.5527840196968,0.0022729055971723888
0,1.3118294822200838e-05,6.244667836008303,0.0,5.885425254059966,560,315.387648,282.9045783987459,-32.08344013224318,-32.407979237911306,0.012884578401025323
0,5.683593366612172e-06,10.295360506591155,18.993700558241663,10.186432548898528,561,297.60157584932165,284.2755541271139,-59.41611442995587,-59.74065353562399,0.00025959394120591726
0,5.211486259648623e-06,6.574576073922042,0.0,6.3255241972103216,563,315.038817,284.11114749455317,-31.647405629225226,-31.97194473489335,0.013712691168916036
0,4.581749310617056e-06,7.441565005513283,66.03714766472814,7.605638151288932,564,328.3719491389757,285.3666374176797,-9.543995006140044,-9.868534111808165,0.32245121572757623
0,5.258897392890205e-06,5.919538278925551,0.0,5.7302783511984705,566,315.102065,284.01901433468703,-41.193400343443635,-41.51793944911176,0.0035064643991143786
0,0.1249633901613465,26.35634249508595,31.717822041981968,26.249796740565895,567,286.1516607432479,281.3070221127626,-66.61041079753885,-66.93494990320697,9.288498632858555e-05
0,3.090651501702624e-05,9.168957493008545,14.0205643710233,8.999414657466872,569,294.9208217590124,283.1132040498376,-63.18361275192241,-63.50815185759053,0.00015154833236787069
0,1.1568584036059093e-05,8.182559861322053,165.59234617929246,8.462216926726871,570,324.367636419952,284.97110531071434,-2.8460605414705675,-4.095503726102237,0.5053096070236458
0,0.04259156301605427,21.471753627123313,21.146604671297133,25.027811277454806,572,280.51439679181266,285.181085513211,-28.702169096313085,-29.951612280944754,0.006792505681971499
0,0.02909288288835632,21.143399918361677,41.00304381453791,20.97061544569823,573,295.8181225606265,280.935951083435,-34.514536065938636,-35.7639792505703,0.002578201519918663
0,0.012827619494831133,22.40987046106733,44.18208436423029,22.365059961638156,574,295.95558115133264,281.19943426350017,-19.32852721776338,-20.57797040239505,0.03239789803560947
0,4.486846894247165e-06,6.610129602038069,14.65065691601156,6.4737269332054295,575,329.9999999811273,284.5238836236901,-14.98354930329921,-16.23299248793088,0.06683698072268546
0,0.09358422515665055,23.628057233277016,26.549111826876306,23.47568830572306,576,284.31178375943165,280.8646959201575,-51.28307614735071,-52.532519331982385,0.00015760480559304344
0,6.115069374268423e-05,12.613553474599195,261.9817983589125,12.568847346389179,577,311.73803529119624,282.67879588444544,-43.34800940280083,-44.5974525874325,0.0005914645761102519
0,0.022619614824631373,22.253907168075184,21.841185093167734,23.089708178630485,578,280.7391745756912,282.24102411039104,-47.43136212050973,-48.680805305141405,0.00029947861333440946
0,0.015485813527593262,21.416542666782906,38.690491634208065,21.315020977994692,579,294.88913920408197,281.3309531016946,-32.51863784708469,-33.76808103171636,0.0035957110984895357
0,0.008031253105937441,22.026071519390676,41.913605434766424,22.003500538700287,580,295.5513889190303,281.4897497401416,-23.928356107247872,-25.17779929187954,0.015051165002488693
0,2.6698041464046085e-05,8.46187597303792,0.0,8.221429525483916,581,312.9518652411253,282.6924448682059,-34.89975250351961,-36.14919568815128,0.0024178756666488493
0,8.781316478256862e-05,13.503806025304174,64.28369847478656,13.467414993690621,582,327.07469201370634,283.9223089327615,-52.45721899039795,-50.06984735360773,0.03137161084796339
0,2.0316169390133254e-05,13.881051429334581,40.5059270279142,13.869103332309656,583,303.9952129917194,284.52209417301674,-32.12698439732484,-29.739612760534616,0.19915960046275363
0,1.5191629772942724e-06,2.8079944268613484,0.7616235722286588,2.8079944268613484,584,305.564364,278.18820750000003,,,
0,0.00019547453609325416,16.97583628757091,19.340711728562688,16.861162206673505,585,286.6059519707068,283.1303989993471,-33.655004196053504,-30.7455642973255,0.26722159172871024
0,2.273947437013081e-06,2.2570093828722566,0.6271618015515563,2.2570093828722566,586,308.17384,278.357692,,,
0,2.26886268296223e-06,3.3985263981971774,0.5677576123900131,3.3985263981971774,587,300.904307,278.7661876,,,
0,2.6839986789950844e-05,1.913208759297216,0.3013938249912626,1.913208759297216,588,308.1211,274.4216763,,,
0,1.7246094510617015e-05,3.0672360338811435,0.3705895494577321,3.0672360338811435,589,297.84691000000004,274.6413504,,,
0,1.5596237562425483,15.744048260745583,101.30088833340778,15.47563114378167,590,329.0997394862818,279.20382218442705,-40.039840830952286,-37.13040093222428,0.15696275159157833
0,6.663569674472378e-06,3.0945629805285413,0.3667683997992193,3.0945629805285413,591,297.94503999999995,275.08934710000005,,,
0,8.992487638188819e-06,3.188764887513765,0.5340264915199466,3.188764887513765,592,298.151139,274.7582758,,,
0,1.0803016232256699e-05,2.784701192990019,0.07442314100168318,2.784701192990019,593,297.851363,274.75539360000005,,,
0,2.8724619908833858e-05,2.534746776329123,0.5260258567943297,2.534746776329123,594,303.132185,274.35293060000004,,,
0,75719.584117656,22.1777635979794,38.35880803548463,21.809368711169462,595,329.99999690690345,276.8755935587293,-18.77463342512487,-16.959122867160595,0.4607598753208445
0,4.405374837724897e-05,2.55636211262364,0.3682865114372444,2.55636211262364,596,303.073119,274.6381502,,,
0,152933.3032149845,23.88196133058568,3.800860087600676,23.637101201835666,597,329.99907601797713,277.0271898607491,-14.998955578485791,-13.183445020521516,0.6721253219464477
0,201840100.57362434,32.25186730091172,64.3901233725782,32.06465648256735,598,316.7346803620215,277.21632432314624,-10.174095240859675,-8.3585846828954,1.088908228345535
0,2.264650522781107e-05,5.136352131585369,2.7534632304112017,5.136352131585369,599,308.79414,285.4148009999999,,,
0,2.628344941690841e-08,15.270380020359081,3326.7912541313517,15.942672617186762,600,327.63292669391905,291.8853074304281,1.439934956851367,0.1904917722196977,1.0322579926593085
0,4.008222864726463e-09,15.1698933691555,35.25730987007105,14.643160661656017,601,303.87523029704795,291.6665589458129,5.161033276739021,3.9115900921073514,1.9192446209102492
0,8.518908351280034e-07,6.958197181903019,0.5773144787128701,6.958197181903019,602,303.180693,285.379889,,,
0,5.93452057476237e-06,5.0567462377611285,2.7911647065197998,5.0567462377611285,607,309.117472,285.47739900000005,,,
0,7.074027881252891e-06,4.747380726244727,1.5507761583299766,4.747380726244727,610,309.049544,285.476993,,,
0,55.15327465054301,0.5708461738995407,0.0,8.230839943436512,615,301.15,328.3134063490249,-10.286486217398107,-11.535929402029776,0.14621825147933196
0,20.990077767182424,0.5813693092528158,0.0,3.569017585940391,616,301.15,304.76195360402073,-21.099256656919437,-22.348699841551106,0.024118326134858623
0,60.05858681169766,1.4724392677887987,0.0,1.029676654763401,617,301.15,271.40210086396297,-56.95717987188979,-57.281718977557915,0.0003688518271786224
0,1.4651666242482264e-06,0.6325979671462274,1.7916511440026057,3.6144907667789994e-05,618,321.61418611933914,275.71475893885713,-28.64046767687767,-26.253096040087446,0.27343463018003333
0,2.143509752805528e-06,19.715731397664346,20.86741127930765,19.075253387750628,619,285.91462002411004,282.8008061295722,-44.873170048637114,-42.485798411846886,0.06251223924813802
